ID, created_at, vehicle, latitude, longitude
"1|14886|9|86|26012022","2022-01-26T08:47:00+01:00","240",52.510389,13.49947
"1|32781|1|86|26012022","2022-01-26T08:48:00+01:00","U5",52.511135,13.498499
"1|5734|1|86|26012022","2022-01-26T08:48:00+01:00","108",52.510389,13.49947
"1|32861|4|86|26012022","2022-01-26T08:48:00+01:00","U5",52.511135,13.498499
"1|36135|8|86|26012022","2022-01-26T08:48:00+01:00","S5",52.510676,13.498355
"1|36267|2|86|26012022","2022-01-26T08:48:00+01:00","S7",52.510676,13.498355
"1|14935|4|86|26012022","2022-01-26T09:43:00+01:00","240",52.510389,13.49947
"1|32854|0|86|26012022","2022-01-26T09:43:00+01:00","U5",52.511135,13.498499
"1|36083|0|86|26012022","2022-01-26T09:43:00+01:00","S5",52.510676,13.498355
"1|36322|1|86|26012022","2022-01-26T09:43:00+01:00","S75",52.510676,13.498355
"1|32781|7|86|26012022","2022-01-26T09:46:00+01:00","U5",52.511135,13.498499
"1|36185|4|86|26012022","2022-01-26T09:46:00+01:00","S7",52.510676,13.498355
"1|14884|3|86|26012022","2022-01-26T09:46:00+01:00","240",52.510389,13.49947
"1|32861|10|86|26012022","2022-01-26T09:48:00+01:00","U5",52.511135,13.498499
"1|36267|5|86|26012022","2022-01-26T09:48:00+01:00","S7",52.510676,13.498355
"1|5734|4|86|26012022","2022-01-26T09:49:00+01:00","108",52.510389,13.49947
"1|36112|2|86|26012022","2022-01-26T09:50:00+01:00","S5",52.510676,13.498355
"1|70471|0|86|26012022","2022-01-26T09:50:00+01:00","RB12",52.510676,13.498355
"1|14935|5|86|26012022","2022-01-26T09:51:00+01:00","240",52.510389,13.49947
"1|567|1|86|26012022","2022-01-26T09:51:00+01:00","RB24",52.510676,13.498355
"1|32815|7|86|26012022","2022-01-26T09:51:00+01:00","U5",52.511135,13.498499
"1|36280|9|86|26012022","2022-01-26T09:51:00+01:00","S75",52.510676,13.498355
"1|16058|9|86|26012022","2022-01-26T09:51:00+01:00","256",52.511953,13.497654
"1|17615|1|86|26012022","2022-01-26T09:52:00+01:00","296",52.510389,13.49947
"1|32854|1|86|26012022","2022-01-26T09:53:00+01:00","U5",52.511135,13.498499
"1|36295|3|86|26012022","2022-01-26T09:53:00+01:00","S75",52.510676,13.498355
"1|35990|2|86|26012022","2022-01-26T09:55:00+01:00","S5",52.510676,13.498355
"1|16046|12|86|26012022","2022-01-26T10:39:00+01:00","256",52.511953,13.497654
"1|36037|1|86|26012022","2022-01-26T10:41:00+01:00","S5",52.510676,13.498355
"1|32816|2|86|26012022","2022-01-26T10:41:00+01:00","U5",52.511135,13.498499
"1|36315|5|86|26012022","2022-01-26T10:41:00+01:00","S75",52.510676,13.498355
"1|14935|10|86|26012022","2022-01-26T10:42:00+01:00","240",52.510389,13.49947
"1|17613|11|86|26012022","2022-01-26T10:42:00+01:00","296",52.510389,13.49947
"1|32854|6|86|26012022","2022-01-26T10:43:00+01:00","U5",52.511135,13.498499
"1|36083|3|86|26012022","2022-01-26T10:43:00+01:00","S5",52.510676,13.498355
"1|36322|4|86|26012022","2022-01-26T10:43:00+01:00","S75",52.510676,13.498355
"1|32781|13|86|26012022","2022-01-26T10:46:00+01:00","U5",52.511135,13.498499
"1|36185|10|86|26012022","2022-01-26T10:46:00+01:00","S7",52.510676,13.498355
"1|5734|7|86|26012022","2022-01-26T10:47:00+01:00","108",52.510389,13.49947
"1|14884|9|86|26012022","2022-01-26T10:47:00+01:00","240",52.510389,13.49947
"1|32861|16|86|26012022","2022-01-26T10:48:00+01:00","U5",52.511135,13.498499
"1|36210|5|86|26012022","2022-01-26T10:48:00+01:00","S7",52.510676,13.498355
"1|14935|11|86|26012022","2022-01-26T10:49:00+01:00","240",52.510389,13.49947
"1|36112|5|86|26012022","2022-01-26T10:50:00+01:00","S5",52.510676,13.498355
"1|70727|0|86|26012022","2022-01-26T10:50:00+01:00","RB12",52.510676,13.498355
"1|567|2|86|26012022","2022-01-26T10:51:00+01:00","RB24",52.510676,13.498355
"1|32816|3|86|26012022","2022-01-26T10:51:00+01:00","U5",52.511135,13.498499
"1|36281|0|86|26012022","2022-01-26T10:51:00+01:00","S75",52.510676,13.498355
"1|17618|7|86|26012022","2022-01-26T16:45:00+01:00","296",52.510389,13.49947
"1|16049|3|86|26012022","2022-01-26T16:45:00+01:00","256",52.511953,13.497654
"1|14941|8|86|26012022","2022-01-26T16:46:00+01:00","240",52.510389,13.49947
"1|36185|46|86|26012022","2022-01-26T16:46:00+01:00","S7",52.510676,13.498355
"1|14941|9|86|26012022","2022-01-26T16:47:00+01:00","240",52.510389,13.49947
"1|32806|0|86|26012022","2022-01-26T16:47:00+01:00","U5",52.511135,13.498499
"1|14890|8|86|26012022","2022-01-26T16:48:00+01:00","240",52.510389,13.49947
"1|32889|3|86|26012022","2022-01-26T16:48:00+01:00","U5",52.511135,13.498499
"1|36136|7|86|26012022","2022-01-26T16:48:00+01:00","S5",52.510676,13.498355
"1|36210|41|86|26012022","2022-01-26T16:48:00+01:00","S7",52.510676,13.498355
"1|5731|5|86|26012022","2022-01-26T16:50:00+01:00","108",52.510389,13.49947
"1|574|2|86|26012022","2022-01-26T16:50:00+01:00","RB24",52.510676,13.498355
"1|36103|13|86|26012022","2022-01-26T16:50:00+01:00","S5",52.510676,13.498355
"1|73312|0|86|26012022","2022-01-26T16:50:00+01:00","RB12",52.510676,13.498355
"1|32820|9|86|26012022","2022-01-26T16:51:00+01:00","U5",52.511135,13.498499
"1|36281|36|86|26012022","2022-01-26T16:51:00+01:00","S75",52.510676,13.498355
"1|14942|0|86|26012022","2022-01-26T16:52:00+01:00","240",52.510389,13.49947
"1|32858|13|86|26012022","2022-01-26T16:53:00+01:00","U5",52.511135,13.498499
"1|36296|34|86|26012022","2022-01-26T16:53:00+01:00","S75",52.510676,13.498355
"1|35991|15|86|26012022","2022-01-26T16:54:00+01:00","S5",52.510676,13.498355
"1|14891|1|86|26012022","2022-01-26T17:56:00+01:00","240",52.510389,13.49947
"1|32880|4|86|26012022","2022-01-26T17:58:00+01:00","U5",52.511135,13.498499
"1|36210|48|86|26012022","2022-01-26T17:58:00+01:00","S7",52.510676,13.498355
"1|14945|4|86|26012022","2022-01-26T18:00:00+01:00","240",52.510389,13.49947
"1|28798|12|86|26012022","2022-01-26T18:00:00+01:00","21",52.511953,13.497654
"1|36037|23|86|26012022","2022-01-26T18:00:00+01:00","S5",52.510676,13.498355
"1|32820|16|86|26012022","2022-01-26T18:01:00+01:00","U5",52.511135,13.498499
"1|36281|43|86|26012022","2022-01-26T18:03:00+01:00","S75",52.510676,13.498355
"1|32857|2|86|26012022","2022-01-26T18:03:00+01:00","U5",52.511135,13.498499
"1|36088|14|86|26012022","2022-01-26T18:03:00+01:00","S5",52.510676,13.498355
"1|36296|41|86|26012022","2022-01-26T18:03:00+01:00","S75",52.510676,13.498355
"1|17619|0|86|26012022","2022-01-26T18:03:00+01:00","296",52.510389,13.49947
"1|16049|7|86|26012022","2022-01-26T18:05:00+01:00","256",52.511953,13.497654
"1|32798|2|86|26012022","2022-01-26T18:06:00+01:00","U5",52.511135,13.498499
"1|36185|54|86|26012022","2022-01-26T18:06:00+01:00","S7",52.510676,13.498355
"1|32880|5|86|26012022","2022-01-26T18:08:00+01:00","U5",52.511135,13.498499
"1|36136|11|86|26012022","2022-01-26T18:08:00+01:00","S5",52.510676,13.498355
"1|36210|49|86|26012022","2022-01-26T18:08:00+01:00","S7",52.510676,13.498355
"1|529|4|86|26012022","2022-01-26T18:09:00+01:00","RB24",52.510676,13.498355
"1|5735|0|86|26012022","2022-01-26T18:09:00+01:00","108",52.510389,13.49947
"1|14892|0|86|26012022","2022-01-26T18:09:00+01:00","240",52.510389,13.49947
"1|16047|0|86|26012022","2022-01-26T18:42:00+01:00","256",52.511953,13.497654
"1|17614|1|86|26012022","2022-01-26T18:42:00+01:00","296",52.510389,13.49947
"1|32855|0|86|26012022","2022-01-26T18:43:00+01:00","U5",52.511135,13.498499
"1|36088|16|86|26012022","2022-01-26T18:43:00+01:00","S5",52.510676,13.498355
"1|36296|45|86|26012022","2022-01-26T18:43:00+01:00","S75",52.510676,13.498355
"1|32782|0|86|26012022","2022-01-26T18:46:00+01:00","U5",52.511135,13.498499
"1|36185|58|86|26012022","2022-01-26T18:46:00+01:00","S7",52.510676,13.498355
"1|5738|0|86|26012022","2022-01-26T18:46:00+01:00","108",52.510389,13.49947
"1|32862|3|86|26012022","2022-01-26T18:48:00+01:00","U5",52.511135,13.498499
"1|14945|9|86|26012022","2022-01-26T18:49:00+01:00","240",52.510389,13.49947
"1|60425|2|86|26012022","2022-01-26T18:49:00+01:00","240",52.510389,13.49947
"1|575|0|86|26012022","2022-01-26T18:50:00+01:00","RB24",52.510676,13.498355
"1|36103|19|86|26012022","2022-01-26T18:50:00+01:00","S5",52.510676,13.498355
"1|70902|0|86|26012022","2022-01-26T18:50:00+01:00","RB12",52.510676,13.498355
"1|36210|53|86|26012022","2022-01-26T18:51:00+01:00","S7",52.510676,13.498355
"1|32818|1|86|26012022","2022-01-26T18:51:00+01:00","U5",52.511135,13.498499
"1|36281|48|86|26012022","2022-01-26T18:51:00+01:00","S75",52.510676,13.498355
"1|17614|2|86|26012022","2022-01-26T18:53:00+01:00","296",52.510389,13.49947
"1|5738|3|86|26012022","2022-01-26T19:47:00+01:00","108",52.510389,13.49947
"1|32782|6|86|26012022","2022-01-26T19:48:00+01:00","U5",52.511135,13.498499
"1|32862|9|86|26012022","2022-01-26T19:48:00+01:00","U5",52.511135,13.498499
"1|36210|59|86|26012022","2022-01-26T19:48:00+01:00","S7",52.510676,13.498355
"1|14894|0|86|26012022","2022-01-26T19:48:00+01:00","240",52.510389,13.49947
"1|70906|0|86|26012022","2022-01-26T19:49:00+01:00","RB12",52.510676,13.498355
"1|17623|0|86|26012022","2022-01-26T19:50:00+01:00","296",52.510389,13.49947
"1|14946|0|86|26012022","2022-01-26T19:50:00+01:00","240",52.510389,13.49947
"1|36106|1|86|26012022","2022-01-26T19:50:00+01:00","S5",52.510676,13.498355
"1|32817|3|86|26012022","2022-01-26T19:51:00+01:00","U5",52.511135,13.498499
"1|36281|54|86|26012022","2022-01-26T19:51:00+01:00","S75",52.510676,13.498355
"1|576|0|86|26012022","2022-01-26T19:52:00+01:00","RB24",52.510676,13.498355
"1|32855|7|86|26012022","2022-01-26T19:53:00+01:00","U5",52.511135,13.498499
"1|35991|24|86|26012022","2022-01-26T19:53:00+01:00","S5",52.510676,13.498355
"1|36296|52|86|26012022","2022-01-26T19:53:00+01:00","S75",52.510676,13.498355
"1|32782|7|86|26012022","2022-01-26T19:56:00+01:00","U5",52.511135,13.498499
"1|36238|0|86|26012022","2022-01-26T19:56:00+01:00","S7",52.510676,13.498355
"1|16097|0|86|26012022","2022-01-26T19:57:00+01:00","256",52.511953,13.497654
"1|70905|0|86|26012022","2022-01-26T19:57:00+01:00","RB12",52.510676,13.498355
